reference_id,species,common_name,sample,Sample name,Collection date,description,Isolation source,aligned_reads,total_reads,preprocessed_reads,SARS2_aligned_reads
NC_022418.1,Anas poecilorhyncha,spot-billed duck,WWS-2#-2,Env_0820,2020-02-15,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells),30,214494804,213429630,4
NC_022418.1,Anas poecilorhyncha,spot-billed duck,WWS-2#-3,Env_0821,2020-02-15,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells),0,343405501,342759427,0
NC_022418.1,Anas poecilorhyncha,spot-billed duck,YCHC2-1-2,Env_0798,2020-02-09,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,Sewerage well in the surrounding areas,0,868053694,865663976,0
NC_022418.1,Anas poecilorhyncha,spot-billed duck,YCHC2-1-3,Env_0799,2020-02-09,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,Sewerage well in the surrounding areas,0,662632390,660779862,0
NC_022418.1,Anas poecilorhyncha,spot-billed duck,w-6-29-33,Env_0828,2020-02-15,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells),49,367737968,366256989,0
NC_022418.1,Anas poecilorhyncha,spot-billed duck,w-zong-1,Env_0829,2020-02-15,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells),3,433163214,431193910,0
NC_022418.1,Anas poecilorhyncha,spot-billed duck,wws-1#-0,Env_0830,2020-02-15,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells),241,508197563,506059290,0
NC_023459.1,Vulpes zerda,fennec fox,06-29-abv1,Env_0620,2020-01-23,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,1079014964,851766352,0
NC_023459.1,Vulpes zerda,fennec fox,1-27-11,Env_0642,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells),0,821800418,571936703,0
NC_023459.1,Vulpes zerda,fennec fox,1-27-12,Env_0643,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells),0,2038484394,2029664714,0
NC_023459.1,Vulpes zerda,fennec fox,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells),0,290477942,289352462,0
NC_023459.1,Vulpes zerda,fennec fox,1-27-33,Env_0660,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells),0,92724742,92465142,0
NC_023459.1,Vulpes zerda,fennec fox,1-27-37,Env_0664,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells),0,31618120,6,0
NC_023459.1,Vulpes zerda,fennec fox,1-27-52,Env_0674,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells),0,701188896,698284766,0
NC_023459.1,Vulpes zerda,fennec fox,1-29-19,Env_0697,2020-01-29,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,East Wine of HSM (Sewers or sewerage wells),0,1042784520,1038295720,0
NC_023459.1,Vulpes zerda,fennec fox,1-29-23,Env_0701,2020-01-29,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,East Wine of HSM,0,1015046760,1010877214,0
NC_023459.1,Vulpes zerda,fennec fox,1-29-4,Env_0682,2020-01-29,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,East Wine of HSM (Sewers or sewerage wells),0,199019734,164237260,0
NC_023459.1,Vulpes zerda,fennec fox,1-29-8,Env_0686,2020-01-29,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,East Wine of HSM (Sewers or sewerage wells),0,359030832,357570380,0
NC_023459.1,Vulpes zerda,fennec fox,10-31-In2,Env_0617,2020-01-23,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,704128496,567138296,0
NC_023459.1,Vulpes zerda,fennec fox,10-31-abv2,Env_0619,2020-01-23,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,6,1360832396,1069146734,0
NC_023459.1,Vulpes zerda,fennec fox,629-1-L1,Env_0875,2020-02-29,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,252411094,252223628,0
NC_023459.1,Vulpes zerda,fennec fox,629-11-L,Env_0885,2020-02-29,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,283979922,283699402,0
NC_023459.1,Vulpes zerda,fennec fox,629-13-L,Env_0887,2020-02-29,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,151601488,151459636,0
NC_023459.1,Vulpes zerda,fennec fox,629-3-C,Env_0877,2020-02-29,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,250706932,250454674,0
NC_023459.1,Vulpes zerda,fennec fox,629-5-L4,Env_0879,2020-02-29,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,142757404,142601298,0
NC_023459.1,Vulpes zerda,fennec fox,629-8-L7,Env_0882,2020-02-29,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,323943238,323642686,0
NC_023459.1,Vulpes zerda,fennec fox,629-L-1,Env_0889,2020-02-29,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,149034948,148917124,0
NC_023459.1,Vulpes zerda,fennec fox,7-26-BX,Env_0705,2020-02-03,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,316029844,310272016,0
NC_023459.1,Vulpes zerda,fennec fox,7-26-DH,Env_0712,2020-02-03,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,621930196,614950812,0
NC_023459.1,Vulpes zerda,fennec fox,7-26-PSN,Env_0708,2020-02-03,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,448608558,440152876,0
NC_023459.1,Vulpes zerda,fennec fox,7-26-PSW,Env_0707,2020-02-03,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,455587556,447239750,0
NC_023459.1,Vulpes zerda,fennec fox,8-25-BX,Env_0714,2020-02-03,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,1072735252,1052816992,0
NC_023459.1,Vulpes zerda,fennec fox,8-25-CK,Env_0716,2020-02-03,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,1480498476,1453179148,0
NC_023459.1,Vulpes zerda,fennec fox,8-25-D1,Env_0753,2020-02-09,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,1095500008,1092251402,0
NC_023459.1,Vulpes zerda,fennec fox,8-25-D2,Env_0754,2020-02-09,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,82897758,82783564,0
NC_023459.1,Vulpes zerda,fennec fox,8-25-D_Env_0715,Env_0715,2020-02-03,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,235373372,235046960,0
NC_023459.1,Vulpes zerda,fennec fox,8-25-D_Env_0717,Env_0717,2020-02-03,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,1785277860,1754348330,0
NC_023459.1,Vulpes zerda,fennec fox,8-25-Long,Env_0756,2020-02-09,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,285438334,285004846,0
NC_023459.1,Vulpes zerda,fennec fox,8-25-M1,Env_0719,2020-02-03,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,448136180,440431146,24
NC_023459.1,Vulpes zerda,fennec fox,8-25-M2,Env_0720,2020-02-03,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,1643081696,1619753176,0
NC_023459.1,Vulpes zerda,fennec fox,A101,Env_0101,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,152214618,150334192,67
NC_023459.1,Vulpes zerda,fennec fox,A14,Env_0014,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,224753358,224065452,4
NC_023459.1,Vulpes zerda,fennec fox,A15,Env_0015,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,125479944,121336160,200
NC_023459.1,Vulpes zerda,fennec fox,A18,Env_0018,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,312835374,311957902,226
NC_023459.1,Vulpes zerda,fennec fox,A2,Env_0002,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,232292820,231657242,66
NC_023459.1,Vulpes zerda,fennec fox,A20,Env_0020,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,150618264,150108468,55
NC_023459.1,Vulpes zerda,fennec fox,A20,Env_0020,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for viral whole-genome assembly (Env_0020_seq01),West Wine of HSM,0,30658920,30616180,21679162
NC_023459.1,Vulpes zerda,fennec fox,A33,Env_0033,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,181288538,180672146,35
NC_023459.1,Vulpes zerda,fennec fox,A55,Env_0055,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,251516184,249861634,176
NC_023459.1,Vulpes zerda,fennec fox,A61,Env_0061,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,449907818,447887988,334
NC_023459.1,Vulpes zerda,fennec fox,A63,Env_0063,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,231951500,231151638,65
NC_023459.1,Vulpes zerda,fennec fox,A87,Env_0087,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,234662376,230809844,136
NC_023459.1,Vulpes zerda,fennec fox,A88,Env_0088,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,198903118,198034280,18
NC_023459.1,Vulpes zerda,fennec fox,A90,Env_0090,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,264471372,263287766,22
NC_023459.1,Vulpes zerda,fennec fox,A96,Env_0096,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,373174220,371935598,4
NC_023459.1,Vulpes zerda,fennec fox,B17,Env_0138,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,213123774,212247246,406
NC_023459.1,Vulpes zerda,fennec fox,B5,Env_0126,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,229464470,228679552,1460
NC_023459.1,Vulpes zerda,fennec fox,B5-P3,Env_0126_seq06,2020-02-29,SARS-CoV-2 Amplicon based SARS-CoV-2 whole genome sequencing for cell supernatants,West Wine of HSM,0,4419724,4387746,4170183
NC_023459.1,Vulpes zerda,fennec fox,C12,Env_0842,2020-02-20,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,172668030,172406388,0
NC_023459.1,Vulpes zerda,fennec fox,C17,Env_0847,2020-02-20,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,115798096,115656494,0
NC_023459.1,Vulpes zerda,fennec fox,C9,Env_0839,2020-02-20,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,322273836,321771284,0
NC_023459.1,Vulpes zerda,fennec fox,CCDC-454,Env_0873,2020-02-25,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,240593678,240397844,0
NC_023459.1,Vulpes zerda,fennec fox,CCDC-744,Env_0893,2020-03-02,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,224276396,224133304,0
NC_023459.1,Vulpes zerda,fennec fox,CCDC-746,Env_0895,2020-03-02,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,189764532,189578752,0
NC_023459.1,Vulpes zerda,fennec fox,CCDC-758,Env_0907,2020-03-02,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,118189266,118129048,0
NC_023459.1,Vulpes zerda,fennec fox,CCDC-760,Env_0909,2020-03-02,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,248209416,247956500,0
NC_023459.1,Vulpes zerda,fennec fox,CSSQ-1-1,Env_0788,2020-02-09,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,Sewerage well in the surrounding areas,0,414790264,413481668,10
NC_023459.1,Vulpes zerda,fennec fox,CSSQ-1-2,Env_0789,2020-02-09,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,Sewerage well in the surrounding areas,0,695008022,692824558,0
NC_023459.1,Vulpes zerda,fennec fox,CSSQ-1-3,Env_0790,2020-02-09,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,Sewerage well in the surrounding areas,0,833323492,830919324,0
NC_023459.1,Vulpes zerda,fennec fox,D32,Env_0213,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,197394836,192567692,326
NC_023459.1,Vulpes zerda,fennec fox,E-10-29-2,Env_0856,2020-02-20,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,185353468,185063090,0
NC_023459.1,Vulpes zerda,fennec fox,E-A-7-1,Env_0858,2020-02-20,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,East Wine of HSM,0,284186514,283909518,0
NC_023459.1,Vulpes zerda,fennec fox,E48,Env_0262,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,East Wine of HSM,0,327263320,326295968,10
NC_023459.1,Vulpes zerda,fennec fox,E61,Env_0275,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,East Wine of HSM,0,273098290,272484584,57
NC_023459.1,Vulpes zerda,fennec fox,E7,Env_0221,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,237236566,236110936,126
NC_023459.1,Vulpes zerda,fennec fox,EWS-2#-2,Env_0813,2020-02-15,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,East Wine of HSM (Sewers or sewerage wells),0,274010262,273515897,0
NC_023459.1,Vulpes zerda,fennec fox,EWS-3#-2,Env_0815,2020-02-15,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,East Wine of HSM (Sewers or sewerage wells),0,404878491,403146924,0
NC_023459.1,Vulpes zerda,fennec fox,F100,Env_0400,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,260045208,258888672,7202
NC_023459.1,Vulpes zerda,fennec fox,F13,Env_0313,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomic analysis and viral whole-genome assembly (Env_0313_seq02),West Wine of HSM,0,194061202,190734294,420581
NC_023459.1,Vulpes zerda,fennec fox,F13-20,Env_0313_seq04,2020-01-20,SARS-CoV-2 Amplicon based SARS-CoV-2 whole genome sequencing for cell supernatants,West Wine of HSM,0,3342164,3202156,598032
NC_023459.1,Vulpes zerda,fennec fox,F13-21,Env_0313_seq05,2020-01-21,SARS-CoV-2 Amplicon based SARS-CoV-2 whole genome sequencing for cell supernatants,West Wine of HSM,0,5222964,5015430,1220695
NC_023459.1,Vulpes zerda,fennec fox,F46,Env_0346,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,371601488,370364410,241
NC_023459.1,Vulpes zerda,fennec fox,F54,Env_0354,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomic analysis and viral whole-genome assembly (Env_0354_seq03),West Wine of HSM,0,163866180,162613504,97675
NC_023459.1,Vulpes zerda,fennec fox,F54-P3,Env_0354_seq07,2020-02-29,SARS-CoV-2 Amplicon based SARS-CoV-2 whole genome sequencing for cell supernatants,West Wine of HSM,0,3983946,3965120,3800578
NC_023459.1,Vulpes zerda,fennec fox,F98,Env_0398,2020-01-01,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,0,401129274,399738564,330
NC_023459.1,Vulpes zerda,fennec fox,HJ200001-20200112-1,Env_0516,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM,1,116413586,116406869,0
